miRNA genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mmu-miR-3544-3p,3.9544694875042783,1.3247431591329952,1.2060198902459855,1.0984422146327903,0.2720114373443223,0.9978624094514408
mmu-miR-3113-5p,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-183-3p,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-669i,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-5104,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-6938-3p,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-5621-5p,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-7666-3p,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-1258-3p,0.23395507334591611,1.3325702706370326,4.348853334810088,0.3064187656020883,0.7592858222038679,0.9978624094514408
mmu-miR-126b-3p,207.28547636312294,1.3964603851525934,1.4904167069473462,0.9369596963340588,0.34877929006520103,0.9978624094514408
mmu-miR-12199-3p,0.6531068658973086,1.4004842341624937,2.858559729557687,0.4899265247744866,0.6241858926581153,0.9978624094514408
mmu-miR-448-3p,118.98254408428495,1.4058881450808958,1.1171620176121604,1.2584460650442297,0.2082304812724911,0.9978624094514408
mmu-miR-16-1-3p,2.1326708145555298,1.4106712578344043,1.5850195644568383,0.8900024261327143,0.3734645833521365,0.9978624094514408
mmu-miR-7023-3p,1.2313377857867647,1.4437567616100841,2.2650219690528273,0.6374140212926169,0.5238551976863658,0.9978624094514408
mmu-miR-6944-5p,0.26526781044765585,1.4527029183458429,4.337372654160833,0.3349269325411243,0.7376802050527433,0.9978624094514408
mmu-miR-12201-5p,0.26526781044765585,1.4527029183458429,4.337372654160833,0.3349269325411243,0.7376802050527433,0.9978624094514408
mmu-miR-7064-3p,0.26526781044765585,1.4527029183458429,4.337372654160833,0.3349269325411243,0.7376802050527433,0.9978624094514408
mmu-miR-3075-5p,0.26526781044765585,1.4527029183458429,4.337372654160833,0.3349269325411243,0.7376802050527433,0.9978624094514408
mmu-miR-7656-3p,0.26526781044765585,1.4527029183458429,4.337372654160833,0.3349269325411243,0.7376802050527433,0.9978624094514408
mmu-miR-3058-3p,0.7353436429571819,1.5177700252448392,2.993263910479475,0.5070618798199172,0.6121114010707995,0.9978624094514408
mmu-miR-382-3p,0.7353436429571819,1.5177700252448392,2.993263910479475,0.5070618798199172,0.6121114010707995,0.9978624094514408
mmu-miR-12187-3p,3.945059341140272,1.519141552304892,1.2463582450370143,1.2188642858938012,0.22289570688511384,0.9978624094514408
mmu-miR-12187-5p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-466b-5p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-7038-5p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-7227-3p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-1934-3p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-5618-5p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-12205-5p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-7672-3p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-6918-3p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-470-5p,0.29658054754939556,1.5711967852839452,4.326913403027792,0.36312184666891834,0.7165138655838119,0.9978624094514408
mmu-miR-466k,0.31079742362410645,1.6190360660412684,4.222359090705049,0.3834434805901177,0.7013909694819914,0.9978624094514408
mmu-miR-3066-5p,0.31079742362410645,1.6190360660412684,4.222359090705049,0.3834434805901177,0.7013909694819914,0.9978624094514408
mmu-miR-7117-3p,0.31079742362410645,1.6190360660412684,4.222359090705049,0.3834434805901177,0.7013909694819914,0.9978624094514408
mmu-miR-7667-3p,0.31079742362410645,1.6190360660412684,4.222359090705049,0.3834434805901177,0.7013909694819914,0.9978624094514408
mmu-miR-7016-5p,0.800938374034533,1.6528602427177816,2.6808490573431025,0.6165435678634869,0.5375358264799442,0.9978624094514408
mmu-miR-292b-5p,0.7955439472528502,1.7051969484987661,2.690137064257758,0.6338699136020607,0.5261657218259979,0.9978624094514408
mmu-miR-12192-5p,0.8322511111362729,1.7111222230970269,2.5151648574919916,0.6803220941959568,0.49630053776740923,0.9978624094514408
mmu-miR-7677-3p,0.8067915664536893,1.7117886988154656,2.5356429407568526,0.6750905939085105,0.4996182092797029,0.9978624094514408
mmu-miR-3101-5p,0.34211016072584616,1.7449294312834092,4.090333729170163,0.4265983039084238,0.6696719333136267,0.9978624094514408
mmu-miR-6905-5p,0.34211016072584616,1.7449294312834092,4.090333729170163,0.4265983039084238,0.6696719333136267,0.9978624094514408
mmu-miR-6915-5p,3.1616413021271144,1.7739683422848596,1.2863719735442714,1.379047723962098,0.1678800400539331,0.9978624094514408
mmu-miR-1946b,0.8581694214563297,1.8232782118741915,2.6099102229504205,0.6985980574508166,0.4848032580524714,0.9978624094514408
mmu-miR-7035-3p,0.8954100689599004,1.8239922765409522,2.578363714455373,0.7074224114755018,0.47930401358494834,0.9978624094514408
mmu-miR-374c-3p,0.35093261001887416,1.8472237373465885,4.305533839418935,0.4290347739075918,0.6678979185254142,0.9978624094514408
mmu-miR-6907-3p,0.9463341089180339,1.8515367063192878,2.587143649860617,0.7156683033116616,0.47419618710217437,0.9978624094514408
mmu-miR-6922-5p,0.9409396821363508,1.8976427655251176,2.400721512789677,0.7904468533378644,0.4292668486657293,0.9978624094514408
mmu-miR-7658-5p,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-7077-3p,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-6236,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-3094-3p,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-6967-5p,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-1b-3p,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-7065-3p,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-1958,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-3472,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-182-3p,0.38763977390229676,1.9093271077657044,4.245500408689632,0.44972957813352693,0.6529054411862248,0.9978624094514408
mmu-miR-592-3p,1.6424707001013072,1.945356260232782,1.8188338663528631,1.0695623697251813,0.28481634091623176,0.9978624094514408
mmu-miR-297c-3p,0.9125214839258083,1.9552585334257093,2.58594266577995,0.7561105508253723,0.4495829166303065,0.9978624094514408
mmu-miR-9b-5p,10.223893481609252,1.9611177194021778,0.9541550176220008,2.055344973492658,0.039845696323752296,0.9978624094514408
mmu-miR-466e-5p,0.3822453471206139,1.9617225835424505,3.9103105039306123,0.5016794910712443,0.6158929932566426,0.9978624094514408
mmu-miR-224-5p,0.3822453471206139,1.9617225835424505,3.9103105039306123,0.5016794910712443,0.6158929932566426,0.9978624094514408
mmu-miR-8107,0.3822453471206139,1.9617225835424505,3.9103105039306123,0.5016794910712443,0.6158929932566426,0.9978624094514408
mmu-miR-6977-5p,0.41355808422235363,2.0621463179932618,3.8147546590592487,0.5405711513048665,0.5888032066852084,0.9978624094514408
mmu-miR-6999-5p,0.41355808422235363,2.0621463179932618,3.8147546590592487,0.5405711513048665,0.5888032066852084,0.9978624094514408
mmu-miR-101a-5p,2.731167172392208,2.067462558435322,1.4362160381893034,1.4395205898423589,0.15000308058043396,0.9978624094514408
mmu-miR-6914-3p,0.44487082132409334,2.15538141541376,4.037158824858176,0.5338857124327969,0.5934206076599258,0.9978624094514408
mmu-miR-192-3p,0.45908769739880423,2.187070633611063,3.460581488713562,0.6319951258896914,0.5273900621711944,0.9978624094514408
mmu-miR-6947-5p,0.45908769739880423,2.187070633611063,3.460581488713562,0.6319951258896914,0.5273900621711944,0.9978624094514408
mmu-miR-6920-3p,0.45908769739880423,2.187070633611063,3.460581488713562,0.6319951258896914,0.5273900621711944,0.9978624094514408
mmu-miR-6987-3p,0.45908769739880423,2.187070633611063,3.460581488713562,0.6319951258896914,0.5273900621711944,0.9978624094514408
mmu-miR-122b-3p,15.03422566816569,2.2062827462328705,0.7330127309668087,3.009883257174659,0.0026134812146204555,0.9978624094514408
mmu-miR-300-5p,3.9294697469581332,2.232303394115285,1.2938946098951611,1.7252590566832633,0.08448079700664386,0.9978624094514408
mmu-miR-363-5p,1.9561471086777316,2.247132954187081,1.8218486923241142,1.2334355556829673,0.2174133063750947,0.9978624094514408
mmu-miR-6933-5p,2.189627862447295,2.2506866146378735,1.7497138129310266,1.2863169953877454,0.1983324535005414,0.9978624094514408
mmu-let-7a-1-3p,359.1412709032772,2.296570525947317,1.4704739875682649,1.5617892906389828,0.1183376355110369,0.9978624094514408
mmu-miR-7647-3p,0.5046173105752548,2.3049409498050397,3.5942069328553914,0.6412933347646448,0.5213321188617028,0.9978624094514408
mmu-miR-6995-3p,0.5046173105752548,2.3049409498050397,3.5942069328553914,0.6412933347646448,0.5213321188617028,0.9978624094514408
mmu-miR-669m-5p,1.1518709840534074,2.3264535531114796,2.405399248768299,0.9671797953303412,0.33345416077130186,0.9978624094514408
mmu-miR-7036a-3p,1.2429146564674294,2.3635347227002055,2.368196482333368,0.9980315148392714,0.31826407704394744,0.9978624094514408
mmu-miR-7053-3p,0.5359300476769945,2.3850150412486126,3.5332582056926625,0.6750186095672147,0.4996639417201616,0.9978624094514408
mmu-miR-7036b-5p,1.1890369135743033,2.4050686712886726,2.2271066107585074,1.0799072930188802,0.2801834653116615,0.9978624094514408
mmu-miR-7013-3p,1.234566526750754,2.454381931925994,2.230060814633858,1.1005896860839492,0.2710752764243597,0.9978624094514408
mmu-miR-7020-5p,0.5618483579970514,2.500835625389789,3.4669679306962475,0.7213322059450269,0.4707051464999664,0.9978624094514408
mmu-miR-7039-5p,0.5760652340717622,2.5273516231023767,3.224775386671122,0.7837295067273868,0.433198844950217,0.9978624094514408
mmu-miR-7084-3p,0.5848876833647904,2.580807005086346,3.68403283846205,0.700538545189445,0.48359104214134074,0.9978624094514408
mmu-miR-344g-5p,0.5848876833647904,2.580807005086346,3.68403283846205,0.700538545189445,0.48359104214134074,0.9978624094514408
mmu-miR-5119,0.5848876833647904,2.580807005086346,3.68403283846205,0.700538545189445,0.48359104214134074,0.9978624094514408
mmu-miR-6917-3p,0.607377971173502,2.594765892794267,3.1834138816015862,0.815089080245146,0.41502132171925565,0.9978624094514408
mmu-miR-802-5p,0.6215948472482129,2.619863536243717,3.3541683352575737,0.7810769390149085,0.4347572443224006,0.9978624094514408
mmu-miR-142a-3p,3.0476932248707893,2.81382683595781,1.5070398240807015,1.867121751526541,0.06188458752095184,0.9978624094514408
mmu-miR-6987-5p,0.7243555078464601,2.8582300271266603,3.017023711672963,0.9473674389989297,0.34345157708124285,0.9978624094514408
mmu-miR-1931,0.7243555078464601,2.8582300271266603,3.017023711672963,0.9473674389989297,0.34345157708124285,0.9978624094514408
mmu-miR-6926-5p,0.7385723839211709,2.877995053727776,3.1877456435429585,0.9028308326786963,0.36661568450549364,0.9978624094514408
mmu-miR-669e-5p,1.8130519801373604,3.043667202018435,2.048368468506682,1.4858982887182177,0.1373060263295324,0.9978624094514408
mmu-miR-12202-3p,0.9235698215792914,3.1671058410765305,3.051793873375352,1.0377849790928508,0.29937017148585143,0.9978624094514408
mmu-miR-5132-5p,1.0263304821775385,3.332874880478579,2.9371986836182846,1.1347120979820362,0.25649596668072494,0.9978624094514408
mmu-miR-466h-5p,1.1379135920688137,3.514870577933757,2.705068989026184,1.2993644865224303,0.19381887325655767,0.9978624094514408
mmu-miR-92a-1-5p,2.7004481214533773,3.6718785018063005,1.8271139383978163,2.009660385507291,0.044467145402548605,0.9978624094514408
mmu-miR-9769-3p,2.1417537864376404,4.424514105704457,2.3742582266217305,1.8635353375188604,0.06238698559682487,0.9978624094514408
mmu-miR-466b-3p,6.860730955660614,5.120863282103173,1.7393843794040693,2.9440665000439017,0.0032393038905444965,0.9978624094514408
mmu-miR-203b-5p,8.291018289242679,5.368638808739996,1.6947002065117711,3.1678988343256016,0.0015354494055884536,0.9978624094514408
